AT4G34160	32.0067	29.746469	0.179295
AT4G34170	0	0	5.179555
AT4G34180	50.3793	47.056898	11.552225
AT4G34190	144.867	139.9357	67.424976
AT4G34200	59.0768	54.292746	0
AT4G34210	0	0	28.586058
AT4G34215	70.36818	64.545219	21.965038
AT4G34220	24.0016	22.042272	0.217725
AT4G34230	23.92364	21.631842	37.477568
AT4G34240	25.93349	23.746678	4.101108
AT4G34250	7.59488	7.041893	0
AT4G34260	26.8183	24.6306	0
AT4G34265	117.409081	114.408963	109.105314
AT4G34270	22.5543	21.192873	0
AT4G34280	10.3401	9.532628	0
AT4G34290	60.4543	59.529162	5.038535
AT4G34300	0	0	15.789045
AT4G34310	4.453924	4.037492	1.284189
AT4G34320	0	0	13.935564
AT4G34330	0	0	1.229423
AT4G34340	5.75833	6.395547	2.785643
AT4G34345	3.93304	5.210648	20.764196
AT4G34350	127.171	118.350324	23.508494
AT4G34360	4.13463	3.940647	22.163287
AT4G34370	12.98731	11.977412	23.099122
AT4G34380	0	0	0
AT4G34390	11.926208	10.970441	8.442778
AT4G34400	0	0	20.306786
AT4G34410	40.1449	37.805575	11.80837
AT4G34412	19.3548	19.138953	0
AT4G34419	0	0	28.420544
AT4G34420	1.18831	1.113896	40.285587
AT4G34430	14.334562	12.892065	102.496575
AT4G34440	0	0	8.973213
AT4G34450	73.8801	67.389809	34.26285
AT4G34460	74.07821	68.070587	0.114002
AT4G34470	0	0	18.588066
AT4G34480	27.38977	25.528822	7.291627
AT4G34490	40.63731	37.68197	0.478439
AT4G34500	6.55287	6.09728	38.509021
AT4G34510	1.53153	1.42067	0
AT4G34520	0	0	0
AT4G34530	31.5296	28.817966	0
AT4G34540	3.92438	3.994028	13.877247
AT4G34550	0	0	16.06688
AT4G34555	74.7461	76.335325	9.709737
AT4G34560	78.7393	74.556218	11.860071
AT4G34570	8.14227	7.554118	47.180382
AT4G34580	0	0	18.349783
AT4G34590	17.3169	16.378249	0.181393
AT4G34600	51.294	50.317351	74.132081
AT4G34610	39.85499	36.634475	0
AT4G34620	1018.31	1013.268236	1.18783
AT4G34630	11.2289	10.612892	21.004046
AT4G34640	73.1873	67.801947	10.24598
AT4G34650	35.0249	32.272186	44.769502
AT4G34660	23.482247	20.792687	26.839094
AT4G34670	240.365	226.087194	16.782768
AT4G34680	12.44664	11.367768	2.212524
AT4G34690	0	0	6.361758
AT4G34700	175.532	168.58217	25.862886
AT4G34710	52.3915	46.215108	22.651593
AT4G34720	204.80816	195.807092	73.976875
AT4G34730	19.21734	17.583803	25.559461
AT4G34740	14.4549	13.383849	38.25399
AT4G34750	19.32863	18.551271	0.488797
AT4G34760	72.3382	69.917997	0.616796
AT4G34770	27.948	26.920298	305.209064
AT4G34780	0	0	50.518735
AT4G34790	3.49112	3.436648	6.498127
AT4G34800	8.94873	8.904107	19.92403
AT4G34810	1.13581	0.997737	0
AT4G34830	14.403	13.191951	0
AT4G34840	12.403026	11.373115	3.00877
AT4G34850	0.324313	0.305051	3.444953
AT4G34860	5.094405	4.209279	4.670563
AT4G34870	365.497	347.687084	0
AT4G34880	0.680539	0.637485	0
AT4G34881	223.735	215.012482	2.417775
AT4G34890	13.9713	12.772565	0
AT4G34900	24.050694	21.378581	0
AT4G34910	10.7605	9.912477	0
AT4G34920	155.003	145.430722	30.001254
AT4G34930	0	0	10.144
AT4G34940	0	0	125.220233
AT4G34950	4.91353	4.545956	24.20159
AT4G34960	29.8378	28.049808	136.127297
AT4G34970	48.9003	47.554482	16.739786
AT4G34980	74.2862	68.29665	55.868952
AT4G34990	0.519783	0.490291	5.661075
AT4G35000	148.436	139.770442	0
AT4G35010	0	0	26.390302
AT4G35020	35.61414	32.861624	5.816374
AT4G35025	0	0	4.418726
AT4G35030	1.768443	1.671896	16.440913
AT4G35040	16.176645	15.219472	37.061548
AT4G35050	9.77866	9.215766	1.103678
AT4G35060	29.2466	27.205638	0.973093
AT4G35070	4.5532	3.885138	34.460694
AT4G35080	26.92939	24.342449	9.008133
AT4G35090	34.469995	30.663169	26.926056
AT4G35100	598.1806	563.990452	5.035951
AT4G35110	20.1387	18.767689	17.608584
AT4G35120	0	0	16.975012
AT4G35130	1.5853	1.436154	13.169236
AT4G35140	6.18595	5.725813	2.419011
AT4G35150	0	0	2.394475
AT4G35160	25.3743	23.736316	1.172965
AT4G35165	0	0	3.518895
AT4G35170	0	0	1.04908
AT4G35180	0	0	0
AT4G35190	3.386232	3.231326	0
AT4G35200	0	0	0
AT4G35210	0	0	5.400665
AT4G35220	28.6983	27.080678	10.051346
AT4G35230	36.1593	33.533531	37.029905
AT4G35240	11.453536	10.479447	34.554719
AT4G35250	62.3859	57.919734	0
AT4G35260	56.1599	52.543508	0
AT4G35270	7.34807	6.718003	23.381388
AT4G35280	0	0	518.020246
AT4G35290	1.152697	0.985069	11.289487
AT4G35295	4.14082	0	36.808395
AT4G35300	28.277021	25.716595	487.022037
AT4G35310	59.2203	54.54477	0
AT4G35320	72.433	69.568227	0
AT4G35335	34.8057	32.930148	0
AT4G35350	55.7294	52.700363	103.919149
AT4G35360	31.12878	27.789266	38.371111
AT4G35370	0	0	4.735593
AT4G35375	0	0	1.406678
AT4G35380	0.294722	0.26884	38.116404
AT4G35390	0.11422	0.107687	10.25318
AT4G35410	68.3024	69.482703	57.524048
AT4G35420	7.33755	6.971565	438.95149
AT4G35430	1.40076	0	0
AT4G35440	6.88942	6.378984	0
AT4G35450	192.6053	177.228296	4.400606
AT4G35460	21.7134	20.182081	0.313385
AT4G35470	38.2857	35.212291	0
AT4G35480	27.0644	31.53868	0
AT4G35485	77.9039	0	0
AT4G35490	96.3825	88.114125	0.708508
AT4G35500	6.302845	5.904133	3.474484
AT4G35510	11.0403	10.166777	0
AT4G35519	0	0	18.923961
AT4G35520	0.894948	0.823968	4.070378
AT4G35530	14.1657	13.500924	24.211515
AT4G35540	3.11052	2.900571	1.319089
AT4G35550	6.58591	6.15227	0
AT4G35560	4.008295	3.67475	0
AT4G35570	171.0315	169.330316	0.28693
AT4G35580	26.38935	24.473566	54.662525
AT4G35590	0.867057	0.817891	1.487787
AT4G35600	17.57873	16.341219	49.898729
AT4G35610	0	0	10.595311
AT4G35620	7.51033	7.017321	81.84715
AT4G35630	27.1122	25.257223	0
AT4G35640	1.59641	1.576061	13.973996
AT4G35650	0	0	24.124441
AT4G35655	1.999	2.01616	5.30464
AT4G35660	0	0	1.229701
AT4G35670	0	0	0
AT4G35680	0	0	13.90129
AT4G35685	0.8767	0.840761	0
AT4G35690	0	0	0.846499
AT4G35700	0	0	29.684144
AT4G35710	0	0	31.649324
AT4G35720	0.154391	0.144936	5.567283
AT4G35725	0	0	34.467302
AT4G35730	9.016	8.406928	0
AT4G35733	0	0	27.017853
AT4G35740	6.76334	6.233355	26.359411
AT4G35750	164.003	153.556795	17.410489
AT4G35760	26.6878	24.79123	0
AT4G35770	22.51721	21.730336	4.871037
AT4G35780	21.7019	19.986866	0.345753
AT4G35783	0	0	5.614494
AT4G35785	65.9467	62.450387	7.882555
AT4G35790	77.1799	70.611622	1.015799
AT4G35800	34.182027	31.095625	44.777614
AT4G35810	23.26507	21.831273	31.498563
AT4G35820	0	0	9.144876
AT4G35830	135.617	124.046556	7.208305
AT4G35840	18.74255	17.784486	0
AT4G35850	25.5503	23.754419	22.959581
AT4G35860	57.8244	55.232096	0
AT4G35870	7.83648	7.21167	9.733905
AT4G35880	15.674794	14.490563	41.298302
AT4G35890	26.98575	24.857925	5.908278
AT4G35900	12.8663	12.049481	68.735741
AT4G35905	16.6637	15.940864	33.04882
AT4G35910	6.85386	6.349738	6.202205
AT4G35920	34.3194	30.439492	56.661045
AT4G35930	10.5024	9.721398	12.904639
AT4G35940	11.656564	10.863331	14.9121
AT4G35950	43.431	41.034246	80.199418
AT4G35970	10.133791	9.551384	128.230803
AT4G35980	27.7329	27.003165	8.543554
AT4G35985	8.93191	8.324998	2.338856
AT4G35987	11.4787	10.751045	0
AT4G36000	0.958547	0.903217	0.231881
AT4G36010	22.5025	20.58753	30.531195
AT4G36020	19.6275	18.629026	57.494231
AT4G36030	11.8941	10.929889	0
AT4G36040	248.345	232.913694	25.728268
AT4G36050	8.602914	7.578964	10.823648
AT4G36060	2.037062	1.930157	64.878123
AT4G36070	0	0	28.529313
AT4G36080	4.649669	4.212764	1.731063
AT4G36090	6.643954	6.103926	65.522392
AT4G36100	0	0	8.121851
AT4G36105	0.297896	0.284618	329.701266
AT4G36110	1.35122	1.306732	162.337266
AT4G36120	3.68954	3.37684	10.919841
AT4G36130	97.1787	92.543831	50.623288
AT4G36140	4.60003	4.003252	17.693695
AT4G36150	2.31262	2.117391	361.054389
AT4G36160	1.260746	1.050475	15.516945
AT4G36170	0	0	1069.640581
AT4G36180	18.5994	16.712861	0
AT4G36190	44.4854	41.229258	0.221094
AT4G36195	33.8612	30.86732	47.220641
AT4G36210	29.9734	27.59019	173.093106
AT4G36220	64.8176	60.127706	49.290645
AT4G36230	18.29	17.567153	0
AT4G36240	42.1219	39.989164	0
AT4G36250	176.014	162.229809	0.225101
AT4G36260	1.54085	1.437058	130.177444
AT4G36270	6.07443	5.100448	19.117021
AT4G36280	2.68195	2.329484	68.874531
AT4G36290	11.5985	10.68639	0
AT4G36350	0	0	0
AT4G36360	121.2124	110.327444	14.107405
AT4G36370	0	0	15.727877
AT4G36380	47.7424	43.824395	0
AT4G36390	26.1575	23.960678	6.474395
AT4G36400	18.26828	16.653979	202.326436
AT4G36410	89.7392	91.240666	25.939748
AT4G36420	41.6973	39.836103	7.767755
AT4G36430	0	0	3.799752
AT4G36440	29.9305	27.922856	8.524738
AT4G36450	3.53654	3.3061	545.381726
AT4G36460	0	0	9.148905
AT4G36470	17.3986	15.939957	0
AT4G36480	25.46452	23.098244	0
AT4G36490	0	0	0.264753
AT4G36500	146.073	140.155126	0
AT4G36510	0	0	6.32165
AT4G36515	25.2458	22.878021	29.473811
AT4G36520	8.45938	7.631188	29.777505
AT4G36530	39.3847	36.838036	0
AT4G36540	158.08775	148.529036	1.144124
AT4G36550	6.02501	5.530627	76.478954
AT4G36560	0	0	701.42061
AT4G36570	75.2173	73.680007	53.921896
AT4G36580	2.70885	2.505742	1.015132
AT4G36590	0	0	16.189823
AT4G36600	1.28421	1.075903	0
AT4G36610	0	0	21.27697
AT4G36620	2.96229	2.814727	44.527356
AT4G36630	11.8863	10.884638	12.493391
AT4G36640	13.945501	13.136983	34.148245
AT4G36650	10.41755	9.317215	4.44734
AT4G36660	64.6255	62.154397	7.382848
AT4G36670	9.65917	8.982431	678.885431
AT4G36680	9.08156	8.480762	14.430259
AT4G36690	87.165	80.297387	67.66649
AT4G36700	0.162341	0.151153	4.447188
AT4G36710	4.65026	4.325956	30.715086
AT4G36720	13.6677	11.17055	30.767685
AT4G36730	71.8931	67.523206	0.115977
AT4G36740	0	0	1612.209532
AT4G36750	25.0798	23.746264	13.714724
AT4G36760	21.99073	18.18414	25.510556
AT4G36770	0.197173	0.184794	0
AT4G36780	31.7022	29.672066	32.894886
AT4G36790	3.71323	3.454516	6.17621
AT4G36791	12.2595	67.096649	331.778935
AT4G36795	0	0	7.961669
AT4G36800	117.6583	91.632206	34.948835
AT4G36810	44.0385	40.61048	2.262533
AT4G36820	0	0	8.722253
AT4G36830	4.43914	4.202528	2.244245
AT4G36840	14.42052	13.247773	23.951583
AT4G36850	1.1966	1.091037	90.593058
AT4G36860	12.33335	11.403689	0
AT4G36870	1.11286	1.025797	1.535613
AT4G36880	2.20751	2.074048	6.437123
AT4G36890	18.7072	17.140125	60.410434
AT4G36900	21.0995	19.587346	7.305883
AT4G36910	19.9025	18.767549	11.958192
AT4G36920	20.8331	19.40353	0
AT4G36925	0	0	0
AT4G36930	7.04659	6.588059	16.717311
AT4G36940	19.2021	17.213079	37.096493
AT4G36945	12.4657	12.202435	1.020243
AT4G36950	0	0	29.619847
AT4G36960	24.8635	22.897667	4.948508
AT4G36970	36.0988	33.392852	13.886531
AT4G36980	92.7732	83.031756	5.182457
AT4G36990	7.91449	7.377441	2.933134
AT4G37000	30.8259	28.83134	0
AT4G37010	0.103357	0.101001	3.933584
AT4G37020	16.20935	15.719033	0
AT4G37022	4.02922	2.300858	11.89137
AT4G37030	0.433112	0.371762	8.161978
AT4G37040	33.7122	31.693525	14.577482
AT4G37050	0	0	0
AT4G37060	0	0	28.819824
AT4G37070	0	0	0.287397
AT4G37080	12.914833	11.457433	0
AT4G37090	14.57997	14.068381	71.321445
AT4G37095	15.2888	58.654087	12.661195
AT4G37100	8.51056	7.849074	0
AT4G37110	10.51073	9.814572	65.223437
AT4G37120	42.199	38.737112	1.489458
AT4G37130	16.6878	15.325327	147.109033
AT4G37140	0.32933	0.169092	5.415106
AT4G37150	66.3599	63.003155	0
AT4G37160	0	0	0
AT4G37170	1.07533	0.995237	0
AT4G37180	18.57603	17.180299	0
AT4G37190	10.00674	9.032813	0
AT4G37200	45.7515	43.211232	2.979873
AT4G37210	24.6557	22.419114	7.792492
AT4G37220	15.1146	14.732113	1.793886
AT4G37230	17.2248	17.434039	53.063306
AT4G37235	5.57157	5.420563	34.297954
AT4G37240	22.9231	22.432304	1.829102
AT4G37250	20.2267	18.54699	23.159648
AT4G37260	65.5078	62.296006	1.186036
AT4G37270	22.6859	20.762261	0
AT4G37280	34.0018	31.98997	15.590128
AT4G37290	0.443566	0.44923	19.767804
AT4G37295	0.559302	0.550245	12.929392
AT4G37300	270.529	253.462911	36.306731
AT4G37310	44.9575	41.138846	9.341211
AT4G37320	5.88292	5.452145	54.971058
AT4G37330	18.0004	16.705152	32.075367
AT4G37340	0	0	0
AT4G37360	0	0	11.01289
AT4G37370	2.72434	2.539124	11.847309
AT4G37380	3.08417	2.858865	10.231488
AT4G37390	4.22833	3.917021	167.543369
AT4G37400	0	0	110.467348
AT4G37409	12.615699	25.438474	0.664288
AT4G37410	5.93274	5.581531	5.121625
AT4G37420	0	0	41.984723
AT4G37430	16.4474	15.257797	27.056528
AT4G37435	0	0	41.618613
AT4G37440	26.9324	25.087956	74.603002
AT4G37445	9.76499	9.616099	4.117003
AT4G37450	110.601	104.336678	1.008842
AT4G37460	21.67719	19.789325	0
AT4G37470	122.355	114.436836	0
AT4G37480	14.9836	13.779006	734.002048
AT4G37483	34.1514	108.995094	919.133779
AT4G37490	5.03321	4.707641	77.247659
AT4G37500	0	0	65.420431
AT4G37510	27.4708	25.95024	24.098289
AT4G37520	5.30463	5.078409	83.164583
AT4G37530	4.26157	3.892049	0
AT4G37540	14.3333	13.499627	2.924157
AT4G37550	33.229186	31.172884	0
AT4G37560	4.45965	3.179399	0
AT4G37580	0.881069	0.820018	0
AT4G37590	30.8979	28.11388	64.349236
AT4G37608	8.3913	8.39282	30.741135
AT4G37610	24.0897	22.023212	0
AT4G37630	4.555833	4.263578	104.183563
AT4G37640	16.0124	14.54886	6.080816
AT4G37650	15.3339	14.204437	24.253795
AT4G37660	20.1039	19.112377	0.711348
AT4G37670	2.55895	2.577907	0
AT4G37680	9.021981	7.741228	0.120139
AT4G37682	1.3665	1.307048	28.08346
AT4G37685	6.39637	6.688531	0
AT4G37690	0.951239	0.88282	36.612002
AT4G37700	0	0	9.910072
AT4G37710	0	0	1.039413
AT4G37720	0	0	1.570744
AT4G37730	4.89152	4.606362	0
AT4G37740	8.99485	8.339931	0
AT4G37750	33.5239	30.461782	0.445436
AT4G37760	30.5815	28.351538	22.279694
AT4G37770	0	0	11.962129
AT4G37780	0	0	0
AT4G37790	21.1225	18.903103	0.956999
AT4G37800	466.911	439.801487	12.877891
AT4G37810	10.0424	9.754108	0
AT4G37820	32.892422	30.415883	31.179756
AT4G37830	434.87984	460.414252	0
AT4G37840	0	0	8.991988
AT4G37850	0	0	57.062096
AT4G37860	0	0	0
AT4G37870	95.1586	87.2518	8.461885
AT4G37880	34.4823	32.143117	14.749327
AT4G37890	10.024	8.949352	0
AT4G37900	1.27329	1.173141	11.74941
AT4G37910	34.1608	31.231691	0.489338
AT4G37920	9.19517	8.587629	1.1616
AT4G37925	51.9647	49.818024	5.763271
AT4G37930	396.375	366.577622	0
AT4G37940	0	0	0.78625
AT4G37950	0	0	3.990639
AT4G37970	3.98583	3.762299	262.893672
AT4G37980	0.294643	0.265574	1.64543
AT4G37990	0	0	7.066986
AT4G38000	0	0	0.2014
AT4G38005	0	0	19.542052
AT4G38010	0.605811	0.561969	9.926514
AT4G38020	3.14733	2.977726	96.928035
AT4G38030	0	0	0.570011
AT4G38040	17.19278	16.319939	18.86637
AT4G38050	3.6931	3.457843	0
AT4G38060	22.77904	20.146574	1.321841
AT4G38062	1.13315	1.039155	14.831968
AT4G38065	0	0	40.773507
AT4G38070	0	0	16.099215
AT4G38080	0.260048	0.25082	1.466567
AT4G38090	49.19673	47.930974	0
AT4G38092	2.32996	1.420885	11.953741
AT4G38100	44.84198	43.901499	7.372066
AT4G38120	9.498159	8.380988	31.339047
AT4G38130	73.489	68.065638	2382.494489
AT4G38140	0	0	0
AT4G38150	13.153799	12.029901	0
AT4G38160	21.537268	20.01375	10.138332
AT4G38170	5.85795	5.453971	2.494617
AT4G38180	3.31174	2.940525	0
AT4G38190	0	0	42.69478
AT4G38200	12.372941	11.250083	25.492651
AT4G38210	4.88221	4.651263	5.323767
AT4G38213	0.767851	0.765213	20.533212
AT4G38220	26.462377	24.748531	2.211338
AT4G38225	29.56852	27.601451	0.807516
AT4G38230	4.815955	4.470496	132.307501
AT4G38240	31.14331	28.454617	3.246204
AT4G38250	36.9976	34.258677	14.545118
AT4G38260	25.5551	24.078706	0
AT4G38270	24.21089	20.937219	0
AT4G38280	26.0424	25.208056	1.251346
AT4G38290	4.84938	1.008129	73.875101
AT4G38300	5.09003	4.816938	19.416541
AT4G38310	4.16944	0.738613	1.200863
AT4G38320	20.5348	20.454331	39.38915
AT4G38330	10.784405	9.64703	494.297875
AT4G38340	0.91952	0.848589	0.83638
AT4G38350	39.969919	36.437723	6.878245
AT4G38360	28.76717	26.192682	26.892342
AT4G38370	8.20019	7.918388	34.940747
AT4G38380	6.268385	5.799591	149.976161
AT4G38390	0	0	45.847911
AT4G38400	20.5142	19.013122	86.20569
AT4G38401	0	0	3.701609
AT4G38405	0	0	4.690346
AT4G38410	0	0	6.944345
AT4G38420	8.84487	8.044526	0
AT4G38430	37.2496	34.273795	26.23805
AT4G38440	5.27145	4.815742	5.655258
AT4G38460	61.8499	58.374307	0
AT4G38470	30.084	26.860206	10.8034
AT4G38480	5.870648	5.387864	0
AT4G38490	49.8795	48.25796	0
AT4G38495	19.126	19.890223	8.692524
AT4G38500	14.1093	12.990708	49.170215
AT4G38510	74.848	66.49337	20.837662
AT4G38520	114.5619	105.358759	3.762906
AT4G38530	7.81274	7.048129	22.199458
AT4G38540	24.8499	21.876508	27.851214
AT4G38550	72.825844	64.429338	27.564181
AT4G38560	0.20994	0.156559	12.659476
AT4G38570	27.75707	26.077223	12.590994
AT4G38580	51.7452	49.227588	0
AT4G38590	0	0	4.690557
AT4G38600	23.31016	21.053368	11.546972
AT4G38620	9.75169	9.148014	6.994259
AT4G38630	58.5224	54.558629	36.909502
AT4G38640	25.5942	23.670807	34.195244
AT4G38650	1.92807	1.773655	3.110595
AT4G38660	61.2297	55.348941	0.037157
AT4G38670	7.35526	6.616055	0
AT4G38680	293.677	272.973134	5.336309
AT4G38690	145.012	135.34524	3.781793
AT4G38700	9.89472	9.469981	17.158408
AT4G38710	47.1114	42.284044	0
AT4G38730	15.9756	14.861217	487.591349
AT4G38740	324.824	307.509784	6.005922
AT4G38760	13.8997	12.639146	3.385997
AT4G38770	1280.91	1276.37878	13.919832
AT4G38775	787.314	0	1000.984328
AT4G38780	0.200161	0.182023	6.467217
AT4G38781	0	0	17.146604
AT4G38790	41.7908	39.816819	16.717336
AT4G38800	154.499	146.830893	25.534413
AT4G38810	43.723775	40.788551	0
AT4G38820	27.2392	0	1.508566
AT4G38825	16.7845	42.596872	75.200994
AT4G38830	0.203787	0.188803	173.956686
AT4G38840	117.29	120.574327	9.591508
AT4G38850	17.3367	17.117023	26.301942
AT4G38860	61.7824	59.217357	11.07029
AT4G38870	0	0	26.301942
AT4G38880	0	0	27.07762
AT4G38890	12.3689	11.433386	14.51924
AT4G38900	14.695654	13.050261	3.767537
AT4G38905	0	0	0.152633
AT4G38910	5.792774	5.529768	0
AT4G38920	181.20235	171.696307	0.408111
AT4G38930	22.93413	21.177838	0
AT4G38940	6.98147	6.514584	7.191755
AT4G38950	3.436541	3.075106	6342.416306
AT4G38960	7.712012	6.816966	0
AT4G38970	504.655	456.347927	1.070616
AT4G38980	8.1694	7.711845	10.64942
AT4G38990	0	0	5.929584
AT4G39000	0	0	0.861503
AT4G39010	0.239715	0.223089	37.012201
AT4G39020	0	0	274.6513
AT4G39030	6.13964	5.59483	4.015306
AT4G39040	29.6156	28.343775	12.706684
AT4G39050	26.5803	24.32648	106.196595
AT4G39060	0	0	10.373504
AT4G39070	0.9817	0.923736	948.192295
AT4G39080	68.7521	63.159769	37.966281
AT4G39090	627.774	583.513603	0
AT4G39100	48.3846	45.130168	2.699613
AT4G39110	0.896909	0.823513	73.303218
AT4G39120	17.99159	13.3367	2.029129
AT4G39130	0	0	15.013555
AT4G39140	19.85034	17.448623	31.097782
AT4G39150	41.33026	37.241552	0
AT4G39160	11.28215	10.292783	9.851668
AT4G39170	39.155339	36.105917	5.379044
AT4G39180	4.104923	3.786014	15.40359
AT4G39190	6.63152	6.2434	150.429174
AT4G39200	619.5156	621.810909	16.536316
AT4G39210	13.31543	11.85444	2.910887
AT4G39220	61.4981	59.284706	3.907717
AT4G39230	3.92036	3.686548	21.374911
AT4G39235	28.589485	31.198335	0
AT4G39240	28.0501	26.031039	14.965699
AT4G39250	0	0	27.628252
AT4G39260	1516.807	1391.747826	123.50477
AT4G39270	12.35061	11.256116	0
AT4G39280	24.5744	22.907782	13.200089
AT4G39290	0	0	0
AT4G39300	29.11629	29.203886	0
AT4G39320	5.45406	5.196359	40.218835
AT4G39330	297.131319	278.556596	6.527214
AT4G39340	7.16911	6.242629	0.602753
AT4G39350	31.3483	28.517433	100.211599
AT4G39360	2.05124	2.003221	0.467293
AT4G39370	7.869239	7.265149	169.566346
AT4G39380	2.117986	1.879884	33.816782
AT4G39390	21.75352	19.755726	119.297964
AT4G39400	81.2027	73.794305	15.132624
AT4G39403	0	0	12.422122
AT4G39410	1.33296	1.257517	143.636158
AT4G39420	5.79532	5.242603	15.29223
AT4G39460	53.4872	50.931883	10.578229
AT4G39470	6.56782	6.150835	187.70753
AT4G39480	10.8963	10.070697	15.82268
AT4G39490	0	0	13.854092
AT4G39500	0	0	0
AT4G39510	15.0986	14.017493	10.052201
AT4G39520	33.3413	30.906658	0
AT4G39530	0.923458	0.849416	0
AT4G39540	26.15029	24.411698	21.056827
AT4G39550	4.48693	4.211297	6.509511
AT4G39560	12.47306	11.595588	561.713833
AT4G39570	4.64387	4.35269	22.752249
AT4G39580	2.01109	1.917531	0
AT4G39590	0	0	0
AT4G39600	3.56229	3.339113	0
AT4G39610	0	0	0
AT4G39620	10.30051	9.148486	0
AT4G39630	7.31201	7.043433	0
AT4G39640	13.18648	12.010015	27.147617
AT4G39650	0	0	93.919593
AT4G39660	25.7484	23.868157	8.711067
AT4G39670	0.260354	0.246961	3.082832
AT4G39675	0	0	12.056119
AT4G39680	63.907201	58.649236	34.55402
AT4G39690	11.3489	10.442034	0
AT4G39700	0	0	6.659686
AT4G39710	59.554367	54.730823	6.865802
AT4G39720	1.7708	1.217989	84.646246
AT4G39730	130.266	123.878634	0.202323
AT4G39740	4.90518	4.639443	6.939826
AT4G39745	0	0	63.959882
AT4G39750	0	0	16.803739
AT4G39753	0	0	26.383556
AT4G39756	0.066986	0	7.793386
AT4G39760	0	0	36.646789
AT4G39770	2.702907	2.540605	17.769676
AT4G39780	6.94248	6.54906	0
AT4G39790	1.62387	1.498897	23.601505
AT4G39795	48.0052	47.508242	23.756593
AT4G39800	30.6645	28.370096	64.032602
AT4G39810	1.65776	1.599635	606.657594
AT4G39820	21.7347	19.44973	1.697433
AT4G39830	1.07373	0.994474	14.3223
AT4G39840	31.4996	29.22888	1.048334
AT4G39850	13.945365	12.685817	37.202661
AT4G39860	17.90772	17.012747	57.40182
AT4G39870	11.493	10.639431	47.357403
AT4G39880	32.649	31.285945	0
AT4G39890	8.31294	7.876889	19.084946
AT4G39900	49.0567	45.746507	11.950798
AT4G39910	29.1083	26.917162	11.067619
AT4G39917	0	0	81.014759
AT4G39920	9.92566	9.332491	3.930035
AT4G39925	11.8459	11.144714	8.017098
AT4G39930	9.3475	9.399363	0
AT4G39940	146.912	136.306444	12.714259
AT4G39950	100.781	91.244395	20.615896
AT4G39952	0.601309	0.554345	0.502356
AT4G39955	3.99876	3.759166	0
AT4G39960	40.80262	37.751725	10.337226
AT4G39970	30.9054	28.624583	12.315124
AT4G39980	36.9075	34.163892	21.970025
AT4G39990	76.7426	73.355371	34.036789
AT4G40000	3.562822	3.323894	0
AT4G40010	0.913698	0.859232	17.407579
AT4G40011	0	0	11.994727
AT4G40020	0	0	118.561862
AT4G40030	660.5976	636.437464	193.205622
AT4G40040	825.59165	785.770197	15.630161
AT4G40042	68.09	81.310569	0
AT4G40045	58.5227	57.707438	8.158327
AT4G40050	21.51532	19.56832	0.456615
AT4G40060	74.792	69.129219	22.690368
AT4G40063	9.47199	26.728764	5.150031
AT4G40070	2.501	2.343539	95.697848
AT4G40080	9.02405	8.519988	51.469109
AT4G40090	0	0	45.435152
AT4G40100	0	0	6.19541
AT5G01010	60.2701	54.373971	0.25395
AT5G01015	77.51853	96.328491	156.012044
AT5G01017	89.6477	130.076613	13.511178
AT5G01020	93.6347	87.061456	14.396956
AT5G01030	5.325023	4.838246	0.509497
AT5G01040	24.4599	22.67909	0
AT5G01050	0.723503	0.668358	0
AT5G01060	0	0	0
AT5G01070	0.108934	0.106921	43.11503
AT5G01075	25.3225	26.301361	0
AT5G01080	0.391735	0.404297	65.288508
AT5G01090	32.9164	30.723578	0.223922
AT5G01100	8.91226	8.228337	51.069855
AT5G01110	0.942583	0.867609	136.01009
AT5G01120	1.38158	1.286418	1.625115
AT5G01130	0	0	2.267624
AT5G01140	0	0	12.562297
AT5G01150	0.403352	0.376753	18.235174
AT5G01160	19.95014	18.565621	2.550491
AT5G01170	10.1377	9.364656	2.171255
AT5G01180	0.411561	0.158914	23.859764
AT5G01190	0.866486	0.806043	65.954008
AT5G01200	11.72	10.965272	0
AT5G01210	118.141	109.38526	83.238464
AT5G01220	28.2972	26.326058	2.909697
AT5G01225	0	0	9.994302
AT5G01230	8.00905	7.444325	2.961002
AT5G01240	51.7896	47.52178	2.591383
AT5G01250	0	0	4.097443
AT5G01260	7.601616	7.117665	0
AT5G01270	13.0979	12.035148	0
AT5G01280	0	0	16.982038
AT5G01290	10.8814	10.05644	1.975585
AT5G01300	0.444704	0.479656	268.186256
AT5G01305	0.844363	1.12728	0.647907
AT5G01310	5.15783	4.763183	4.897375
AT5G01320	0	0	112.88858
AT5G01330	0.711805	0.659433	3.957068
AT5G01340	3.34054	3.143839	4.080868
AT5G01350	229.941	221.606348	33.240554
AT5G01360	1.48998	1.392077	18.897847
AT5G01370	6.25539	5.857471	28.423911
AT5G01380	0.182433	0.172484	0
AT5G01390	18.002908	16.479035	0
AT5G01400	9.00968	8.201536	43.468179
AT5G01410	86.6858	81.230994	14.434302
AT5G01420	0.516231	0.484676	8.685845
AT5G01430	26.67798	25.720627	0
AT5G01440	0	0	12.09845
AT5G01445	1.20011	1.239345	183.25056
AT5G01450	13.2349	12.162059	4.447504
AT5G01460	36.9567	33.881597	0
AT5G01470	13.95905	13.374633	8.83564
AT5G01480	1.50719	1.365082	0
